timestamp,reading,confidence,uav_lat,uav_lon,uav_alt
2026-05-16T11:51:18.450067,OF0*250759,0.0,0.0,0.0,0.0
2026-05-16T11:51:18.483909,10202,0.532330334186554,0.0,0.0,0.0
2026-05-16T11:51:18.509899,nEae,0.21719990670681,0.0,0.0,0.0
2026-05-16T11:51:18.535882,cotaa,0.7815264463424683,0.0,0.0,0.0
2026-05-16T11:51:18.561728,0050.5,0.8631471991539001,0.0,0.0,0.0
2026-05-16T11:51:18.587738,00039,0.7460706830024719,0.0,0.0,0.0
2026-05-16T11:51:18.613995,FooJaol,0.42586496472358704,0.0,0.0,0.0
2026-05-16T11:51:18.639829,7613321,0.48951730132102966,0.0,0.0,0.0
2026-05-16T11:51:18.665794,0H0-37-142113,0.5830018520355225,0.0,0.0,0.0
2026-05-16T11:51:18.691392,0000g,0.43756526708602905,0.0,0.0,0.0
2026-05-16T11:51:18.717035,000.31,0.6854750514030457,0.0,0.0,0.0
2026-05-16T11:51:18.742557,Dd09u,0.24583637714385986,0.0,0.0,0.0
2026-05-16T11:51:18.767924,AO045,0.22482964396476746,0.0,0.0,0.0
2026-05-16T11:51:18.793574,199449,0.601534366607666,0.0,0.0,0.0
2026-05-16T11:51:18.819645,LU005N,0.33676397800445557,0.0,0.0,0.0
2026-05-16T11:51:18.852297,00o,0.47865036129951477,0.0,0.0,0.0
2026-05-16T11:51:18.877821,0:00E0A0,0.47282883524894714,0.0,0.0,0.0
2026-05-16T11:51:18.902978,0:0:0:0.03,0.7560960054397583,0.0,0.0,0.0
2026-05-16T11:51:18.928610,mEDm,0.3723110258579254,0.0,0.0,0.0
2026-05-16T11:51:18.954708,9OLOE,0.31707072257995605,0.0,0.0,0.0
2026-05-16T11:51:18.980500,1070412177,0.7315089702606201,0.0,0.0,0.0
2026-05-16T11:51:19.006594,l60g0u,0.34622517228126526,0.0,0.0,0.0
2026-05-16T11:51:19.032552,00000,0.5368620157241821,0.0,0.0,0.0
2026-05-16T11:51:19.057965,1062312169,0.6585079431533813,0.0,0.0,0.0
2026-05-16T11:51:19.083608,0:0:00:01,0.5509499311447144,0.0,0.0,0.0
2026-05-16T11:51:19.109322,1o0Htor2,0.34778106212615967,0.0,0.0,0.0
2026-05-16T11:51:19.135319,66670,0.7014532089233398,0.0,0.0,0.0
2026-05-16T11:51:19.162496,0003B,0.5768463015556335,0.0,0.0,0.0
2026-05-16T11:51:19.189349,00D.08,0.578440248966217,0.0,0.0,0.0
2026-05-16T11:51:19.216538,gam68,0.35352128744125366,0.0,0.0,0.0
2026-05-16T11:51:19.243490,0-0.014.7.,0.6223922967910767,0.0,0.0,0.0
2026-05-16T11:51:19.269748,Y20-40-10-张154,0.6217064261436462,0.0,0.0,0.0
2026-05-16T11:51:19.296369,Loo2no,0.31922808289527893,0.0,0.0,0.0
2026-05-16T11:51:19.323214,gOLSs,0.363386332988739,0.0,0.0,0.0
2026-05-16T11:51:19.349614,Ta032a,0.3336697816848755,0.0,0.0,0.0
2026-05-16T11:51:19.375711,ouabB,0.38870808482170105,0.0,0.0,0.0
2026-05-16T11:51:19.401612,FOEA,0.35719919204711914,0.0,0.0,0.0
2026-05-16T11:51:19.427497,10:49649.,0.7122891545295715,0.0,0.0,0.0
2026-05-16T11:51:19.455174,00900,0.5571578145027161,0.0,0.0,0.0
2026-05-16T11:51:19.481572,124032,0.5563673973083496,0.0,0.0,0.0
2026-05-16T11:51:19.514154,0-0-0-1383,0.6138365864753723,0.0,0.0,0.0
2026-05-16T11:51:19.542044,TAC1G0L,0.4648159444332123,0.0,0.0,0.0
2026-05-16T11:51:19.570593,0305058575,0.7430377006530762,0.0,0.0,0.0
2026-05-16T11:51:19.598090,1a00ao,0.44090989232063293,0.0,0.0,0.0
2026-05-16T11:51:19.626545,10.0.0.0.0.,0.7430784702301025,0.0,0.0,0.0
2026-05-16T11:51:19.655001,ARERO,0.5326879620552063,0.0,0.0,0.0
2026-05-16T11:51:19.690585,1ouh0a5,0.3625459372997284,0.0,0.0,0.0
2026-05-16T11:51:19.717320,0-0:042353,0.7924176454544067,0.0,0.0,0.0
2026-05-16T11:51:30.402250,401012183,0.7452673316001892,0.0,0.0,0.0
2026-05-16T11:51:30.429320,66384,0.6455051302909851,0.0,0.0,0.0
2026-05-16T11:51:30.455871,0:0:0 58,0.5355775356292725,0.0,0.0,0.0
2026-05-16T11:51:30.483200,003Ma,0.31143492460250854,0.0,0.0,0.0
2026-05-16T11:51:30.510835,N0:103231 0r,0.48175838589668274,0.0,0.0,0.0
2026-05-16T11:51:30.538304,PODDDO,0.3114377558231354,0.0,0.0,0.0
2026-05-16T11:51:30.563973,00205,0.6956168413162231,0.0,0.0,0.0
2026-05-16T11:51:30.590210,OF0*250759,0.4781951904296875,0.0,0.0,0.0
2026-05-16T11:51:30.616008,OF0*250759,0.0,0.0,0.0,0.0
2026-05-16T11:51:30.649830,10202,0.532330334186554,0.0,0.0,0.0
2026-05-16T11:51:30.676322,nEae,0.21719990670681,0.0,0.0,0.0
2026-05-16T11:51:30.702747,cotaa,0.7815264463424683,0.0,0.0,0.0
2026-05-16T11:51:30.728958,0050.5,0.8631471991539001,0.0,0.0,0.0
2026-05-16T11:51:30.755087,00039,0.7460706830024719,0.0,0.0,0.0
2026-05-16T11:51:30.781263,FooJaol,0.42586496472358704,0.0,0.0,0.0
2026-05-16T11:51:30.807405,7613321,0.48951730132102966,0.0,0.0,0.0
2026-05-16T11:51:30.833968,0H0-37-142113,0.5830018520355225,0.0,0.0,0.0
2026-05-16T11:51:30.860466,0000g,0.43756526708602905,0.0,0.0,0.0
2026-05-16T11:51:30.886915,000.31,0.6854750514030457,0.0,0.0,0.0
2026-05-16T11:51:30.913735,Dd09u,0.24583637714385986,0.0,0.0,0.0
2026-05-16T11:51:30.940990,AO045,0.22482964396476746,0.0,0.0,0.0
2026-05-16T11:51:30.967848,199449,0.601534366607666,0.0,0.0,0.0
2026-05-16T11:51:30.994558,LU005N,0.33676397800445557,0.0,0.0,0.0
2026-05-16T11:51:31.028532,00o,0.47865036129951477,0.0,0.0,0.0
2026-05-16T11:51:31.054850,0:00E0A0,0.47282883524894714,0.0,0.0,0.0
2026-05-16T11:51:31.082308,0:0:0:0.03,0.7560960054397583,0.0,0.0,0.0
2026-05-16T11:51:31.111933,mEDm,0.3723110258579254,0.0,0.0,0.0
2026-05-16T11:51:31.139160,9OLOE,0.31707072257995605,0.0,0.0,0.0
2026-05-16T11:51:31.166599,1070412177,0.7315089702606201,0.0,0.0,0.0
2026-05-16T11:51:31.194170,l60g0u,0.34622517228126526,0.0,0.0,0.0
2026-05-16T11:51:31.222591,00000,0.5368620157241821,0.0,0.0,0.0
2026-05-16T11:51:31.249865,1062312169,0.6585079431533813,0.0,0.0,0.0
2026-05-16T11:51:31.276917,0:0:00:01,0.5509499311447144,0.0,0.0,0.0
2026-05-16T11:51:31.304520,1o0Htor2,0.34778106212615967,0.0,0.0,0.0
2026-05-16T11:51:31.331207,66670,0.7014532089233398,0.0,0.0,0.0
2026-05-16T11:51:31.357826,0003B,0.5768463015556335,0.0,0.0,0.0
2026-05-16T11:51:31.384771,00D.08,0.578440248966217,0.0,0.0,0.0
2026-05-16T11:51:31.411305,gam68,0.35352128744125366,0.0,0.0,0.0
2026-05-16T11:51:31.437878,0-0.014.7.,0.6223922967910767,0.0,0.0,0.0
2026-05-16T11:51:31.464267,Y20-40-10-张154,0.6217064261436462,0.0,0.0,0.0
2026-05-16T11:51:31.491540,Loo2no,0.31922808289527893,0.0,0.0,0.0
2026-05-16T11:51:31.521028,gOLSs,0.363386332988739,0.0,0.0,0.0
2026-05-16T11:51:31.549093,Ta032a,0.3336697816848755,0.0,0.0,0.0
2026-05-16T11:51:31.576303,ouabB,0.38870808482170105,0.0,0.0,0.0
2026-05-16T11:51:31.604164,FOEA,0.35719919204711914,0.0,0.0,0.0
2026-05-16T11:51:31.630550,10:49649.,0.7122891545295715,0.0,0.0,0.0
2026-05-16T11:51:31.657169,00900,0.5571578145027161,0.0,0.0,0.0
2026-05-16T11:51:31.683630,124032,0.5563673973083496,0.0,0.0,0.0
2026-05-16T11:51:31.710130,0-0-0-1383,0.6138365864753723,0.0,0.0,0.0
2026-05-16T11:51:31.736773,TAC1G0L,0.4648159444332123,0.0,0.0,0.0
2026-05-16T11:51:31.762954,0305058575,0.7430377006530762,0.0,0.0,0.0
2026-05-16T11:51:31.789297,1a00ao,0.44090989232063293,0.0,0.0,0.0
2026-05-16T11:51:31.815678,10.0.0.0.0.,0.7430784702301025,0.0,0.0,0.0
2026-05-16T11:51:31.843990,ARERO,0.5326879620552063,0.0,0.0,0.0
2026-05-16T11:51:31.883862,1ouh0a5,0.3625459372997284,0.0,0.0,0.0
2026-05-16T11:51:31.913783,0-0:042353,0.7924176454544067,0.0,0.0,0.0
2026-05-16T11:51:52.277569,401012183,0.7452673316001892,0.0,0.0,0.0
2026-05-16T11:51:52.304546,66384,0.6455051302909851,0.0,0.0,0.0
2026-05-16T11:51:52.331045,0:0:0 58,0.5355775356292725,0.0,0.0,0.0
2026-05-16T11:52:02.658838,401012183,0.7452673316001892,0.0,0.0,0.0
2026-05-16T11:52:02.687188,66384,0.6455051302909851,0.0,0.0,0.0
2026-05-16T11:52:02.714192,0:0:0 58,0.5355775356292725,0.0,0.0,0.0
2026-05-16T11:52:21.485337,401012183,0.7452673316001892,0.0,0.0,0.0
2026-05-16T11:52:21.511005,66384,0.6455051302909851,0.0,0.0,0.0
2026-05-16T11:52:21.536761,0:0:0 58,0.5355775356292725,0.0,0.0,0.0
2026-05-16T11:52:21.562474,003Ma,0.31143492460250854,0.0,0.0,0.0
2026-05-16T11:52:21.587464,N0:103231 0r,0.48175838589668274,0.0,0.0,0.0
2026-05-16T11:52:21.612716,PODDDO,0.3114377558231354,0.0,0.0,0.0
2026-05-16T11:52:21.638138,00205,0.6956168413162231,0.0,0.0,0.0
2026-05-16T11:52:21.663244,OF0*250759,0.4781951904296875,0.0,0.0,0.0
2026-05-16T11:52:21.688271,OF0*250759,0.0,0.0,0.0,0.0
2026-05-16T11:52:21.721720,10202,0.532330334186554,0.0,0.0,0.0
2026-05-16T11:52:21.746507,nEae,0.21719990670681,0.0,0.0,0.0
2026-05-16T11:52:21.771784,cotaa,0.7815264463424683,0.0,0.0,0.0
2026-05-16T11:52:21.796832,0050.5,0.8631471991539001,0.0,0.0,0.0
2026-05-16T11:52:21.822396,00039,0.7460706830024719,0.0,0.0,0.0
2026-05-16T11:52:21.847689,FooJaol,0.42586496472358704,0.0,0.0,0.0
2026-05-16T11:52:21.872704,7613321,0.48951730132102966,0.0,0.0,0.0
2026-05-16T11:52:21.898236,0H0-37-142113,0.5830018520355225,0.0,0.0,0.0
2026-05-16T11:52:21.923606,0000g,0.43756526708602905,0.0,0.0,0.0
2026-05-16T11:52:21.950439,000.31,0.6854750514030457,0.0,0.0,0.0
2026-05-16T11:52:21.979753,Dd09u,0.24583637714385986,0.0,0.0,0.0
2026-05-16T11:52:22.005045,AO045,0.22482964396476746,0.0,0.0,0.0
2026-05-16T11:52:22.030353,199449,0.601534366607666,0.0,0.0,0.0
2026-05-16T11:52:22.055891,LU005N,0.33676397800445557,0.0,0.0,0.0
2026-05-16T11:52:22.087617,00o,0.47865036129951477,0.0,0.0,0.0
2026-05-16T11:52:22.112820,0:00E0A0,0.47282883524894714,0.0,0.0,0.0
2026-05-16T11:52:22.138519,0:0:0:0.03,0.7560960054397583,0.0,0.0,0.0
2026-05-16T11:52:22.163615,mEDm,0.3723110258579254,0.0,0.0,0.0
2026-05-16T11:52:22.188750,9OLOE,0.31707072257995605,0.0,0.0,0.0
2026-05-16T11:52:22.214305,1070412177,0.7315089702606201,0.0,0.0,0.0
2026-05-16T11:52:22.240337,l60g0u,0.34622517228126526,0.0,0.0,0.0
2026-05-16T11:52:22.265582,00000,0.5368620157241821,0.0,0.0,0.0
2026-05-16T11:52:22.291054,1062312169,0.6585079431533813,0.0,0.0,0.0
2026-05-16T11:52:22.316282,0:0:00:01,0.5509499311447144,0.0,0.0,0.0
2026-05-16T11:52:22.341864,1o0Htor2,0.34778106212615967,0.0,0.0,0.0
2026-05-16T11:52:22.367206,66670,0.7014532089233398,0.0,0.0,0.0
2026-05-16T11:52:22.392201,0003B,0.5768463015556335,0.0,0.0,0.0
2026-05-16T11:52:22.417547,00D.08,0.578440248966217,0.0,0.0,0.0
2026-05-16T11:52:22.443023,gam68,0.35352128744125366,0.0,0.0,0.0
2026-05-16T11:52:22.468299,0-0.014.7.,0.6223922967910767,0.0,0.0,0.0
2026-05-16T11:52:22.493500,Y20-40-10-张154,0.6217064261436462,0.0,0.0,0.0
2026-05-16T11:52:22.518732,Loo2no,0.31922808289527893,0.0,0.0,0.0
2026-05-16T11:52:22.544153,gOLSs,0.363386332988739,0.0,0.0,0.0
2026-05-16T11:52:22.569400,Ta032a,0.3336697816848755,0.0,0.0,0.0
2026-05-16T11:52:22.598025,ouabB,0.38870808482170105,0.0,0.0,0.0
2026-05-16T11:52:22.626517,FOEA,0.35719919204711914,0.0,0.0,0.0
2026-05-16T11:52:22.653918,10:49649.,0.7122891545295715,0.0,0.0,0.0
2026-05-16T11:52:22.679260,00900,0.5571578145027161,0.0,0.0,0.0
2026-05-16T11:52:22.705278,124032,0.5563673973083496,0.0,0.0,0.0
2026-05-16T11:52:22.734184,0-0-0-1383,0.6138365864753723,0.0,0.0,0.0
2026-05-16T11:52:22.761112,TAC1G0L,0.4648159444332123,0.0,0.0,0.0
2026-05-16T11:52:22.788815,0305058575,0.7430377006530762,0.0,0.0,0.0
2026-05-16T11:52:22.816708,1a00ao,0.44090989232063293,0.0,0.0,0.0
2026-05-16T11:52:22.844794,10.0.0.0.0.,0.7430784702301025,0.0,0.0,0.0
2026-05-16T11:52:22.873255,ARERO,0.5326879620552063,0.0,0.0,0.0
2026-05-16T11:52:22.906189,1ouh0a5,0.3625459372997284,0.0,0.0,0.0
2026-05-16T11:52:22.932620,0-0:042353,0.7924176454544067,0.0,0.0,0.0
2026-05-16T11:52:33.104965,401012183,0.7452673316001892,0.0,0.0,0.0
2026-05-16T11:52:33.131758,66384,0.6455051302909851,0.0,0.0,0.0
2026-05-16T11:52:33.157465,0:0:0 58,0.5355775356292725,0.0,0.0,0.0
2026-05-16T11:52:33.182918,003Ma,0.31143492460250854,0.0,0.0,0.0
2026-05-16T11:52:33.208091,N0:103231 0r,0.48175838589668274,0.0,0.0,0.0
2026-05-16T11:52:33.233634,PODDDO,0.3114377558231354,0.0,0.0,0.0
2026-05-16T11:52:33.258955,00205,0.6956168413162231,0.0,0.0,0.0
2026-05-16T11:52:33.283842,OF0*250759,0.4781951904296875,0.0,0.0,0.0
2026-05-16T11:52:33.309197,OF0*250759,0.0,0.0,0.0,0.0
2026-05-16T11:52:33.341262,10202,0.532330334186554,0.0,0.0,0.0
2026-05-16T11:52:33.367073,nEae,0.21719990670681,0.0,0.0,0.0
2026-05-16T11:52:33.393188,cotaa,0.7815264463424683,0.0,0.0,0.0
2026-05-16T11:52:33.421716,0050.5,0.8631471991539001,0.0,0.0,0.0
2026-05-16T11:52:33.448444,00039,0.7460706830024719,0.0,0.0,0.0
2026-05-16T11:52:33.474344,FooJaol,0.42586496472358704,0.0,0.0,0.0
2026-05-16T11:52:33.500155,7613321,0.48951730132102966,0.0,0.0,0.0
2026-05-16T11:52:33.526585,0H0-37-142113,0.5830018520355225,0.0,0.0,0.0
2026-05-16T11:52:33.552628,0000g,0.43756526708602905,0.0,0.0,0.0
2026-05-16T11:52:33.579753,000.31,0.6854750514030457,0.0,0.0,0.0
2026-05-16T11:52:33.606930,Dd09u,0.24583637714385986,0.0,0.0,0.0
2026-05-16T11:52:33.634134,AO045,0.22482964396476746,0.0,0.0,0.0
2026-05-16T11:52:33.659837,199449,0.601534366607666,0.0,0.0,0.0
2026-05-16T11:52:33.685610,LU005N,0.33676397800445557,0.0,0.0,0.0
2026-05-16T11:52:33.718485,00o,0.47865036129951477,0.0,0.0,0.0
2026-05-16T11:52:33.744021,0:00E0A0,0.47282883524894714,0.0,0.0,0.0
2026-05-16T11:52:33.769422,0:0:0:0.03,0.7560960054397583,0.0,0.0,0.0
2026-05-16T11:52:33.795345,mEDm,0.3723110258579254,0.0,0.0,0.0
2026-05-16T11:52:33.821713,9OLOE,0.31707072257995605,0.0,0.0,0.0
2026-05-16T11:52:33.847415,1070412177,0.7315089702606201,0.0,0.0,0.0
2026-05-16T11:52:33.873195,l60g0u,0.34622517228126526,0.0,0.0,0.0
2026-05-16T11:52:33.899430,00000,0.5368620157241821,0.0,0.0,0.0
2026-05-16T11:52:33.925480,1062312169,0.6585079431533813,0.0,0.0,0.0
2026-05-16T11:52:33.950970,0:0:00:01,0.5509499311447144,0.0,0.0,0.0
2026-05-16T11:52:33.977145,1o0Htor2,0.34778106212615967,0.0,0.0,0.0
2026-05-16T11:52:34.003386,66670,0.7014532089233398,0.0,0.0,0.0
2026-05-16T11:52:34.029100,0003B,0.5768463015556335,0.0,0.0,0.0
2026-05-16T11:52:34.054721,00D.08,0.578440248966217,0.0,0.0,0.0
2026-05-16T11:52:34.080931,gam68,0.35352128744125366,0.0,0.0,0.0
2026-05-16T11:52:34.106819,0-0.014.7.,0.6223922967910767,0.0,0.0,0.0
2026-05-16T11:52:34.132786,Y20-40-10-张154,0.6217064261436462,0.0,0.0,0.0
2026-05-16T11:52:34.158764,Loo2no,0.31922808289527893,0.0,0.0,0.0
2026-05-16T11:52:34.185718,gOLSs,0.363386332988739,0.0,0.0,0.0
2026-05-16T11:52:34.212553,Ta032a,0.3336697816848755,0.0,0.0,0.0
2026-05-16T11:52:34.239577,ouabB,0.38870808482170105,0.0,0.0,0.0
2026-05-16T11:52:34.267416,FOEA,0.35719919204711914,0.0,0.0,0.0
2026-05-16T11:52:34.295772,10:49649.,0.7122891545295715,0.0,0.0,0.0
2026-05-16T11:52:34.328333,00900,0.5571578145027161,0.0,0.0,0.0
2026-05-16T11:52:34.364913,124032,0.5563673973083496,0.0,0.0,0.0
2026-05-16T11:52:34.395736,0-0-0-1383,0.6138365864753723,0.0,0.0,0.0
2026-05-16T11:52:34.422692,TAC1G0L,0.4648159444332123,0.0,0.0,0.0
2026-05-16T11:52:34.450604,0305058575,0.7430377006530762,0.0,0.0,0.0
2026-05-16T11:52:34.478132,1a00ao,0.44090989232063293,0.0,0.0,0.0
2026-05-16T11:52:34.505316,10.0.0.0.0.,0.7430784702301025,0.0,0.0,0.0
2026-05-16T11:52:34.533135,ARERO,0.5326879620552063,0.0,0.0,0.0
2026-05-16T11:52:34.568947,1ouh0a5,0.3625459372997284,0.0,0.0,0.0
2026-05-16T11:52:34.596095,0-0:042353,0.7924176454544067,0.0,0.0,0.0
2026-05-16T11:53:43.379115,401012183,0.7452673316001892,0.0,0.0,0.0
2026-05-16T11:53:43.405075,66384,0.6455051302909851,0.0,0.0,0.0
2026-05-16T11:53:43.432663,0:0:0 58,0.5355775356292725,0.0,0.0,0.0
2026-05-16T11:53:43.458132,003Ma,0.31143492460250854,0.0,0.0,0.0
2026-05-16T11:53:43.483475,N0:103231 0r,0.48175838589668274,0.0,0.0,0.0
2026-05-16T11:53:43.509390,PODDDO,0.3114377558231354,0.0,0.0,0.0
2026-05-16T11:53:43.535700,00205,0.6956168413162231,0.0,0.0,0.0
2026-05-16T11:53:43.561300,OF0*250759,0.4781951904296875,0.0,0.0,0.0
2026-05-16T11:53:43.588104,OF0*250759,0.0,0.0,0.0,0.0
2026-05-16T11:53:43.620894,10202,0.532330334186554,0.0,0.0,0.0
2026-05-16T11:53:43.646775,nEae,0.21719990670681,0.0,0.0,0.0
2026-05-16T11:53:43.672587,cotaa,0.7815264463424683,0.0,0.0,0.0
2026-05-16T11:53:43.701676,0050.5,0.8631471991539001,0.0,0.0,0.0
2026-05-16T11:53:43.734993,00039,0.7460706830024719,0.0,0.0,0.0
2026-05-16T11:53:43.765314,FooJaol,0.42586496472358704,0.0,0.0,0.0
2026-05-16T11:53:43.791151,7613321,0.48951730132102966,0.0,0.0,0.0
2026-05-16T11:53:43.817394,0H0-37-142113,0.5830018520355225,0.0,0.0,0.0
2026-05-16T11:53:43.842725,0000g,0.43756526708602905,0.0,0.0,0.0
2026-05-16T11:53:43.868070,000.31,0.6854750514030457,0.0,0.0,0.0
2026-05-16T11:53:43.893593,Dd09u,0.24583637714385986,0.0,0.0,0.0
2026-05-16T11:53:43.919013,AO045,0.22482964396476746,0.0,0.0,0.0
2026-05-16T11:53:43.944587,199449,0.601534366607666,0.0,0.0,0.0
2026-05-16T11:53:43.970571,LU005N,0.33676397800445557,0.0,0.0,0.0
2026-05-16T11:53:44.004485,00o,0.47865036129951477,0.0,0.0,0.0
2026-05-16T11:53:44.030843,0:00E0A0,0.47282883524894714,0.0,0.0,0.0
2026-05-16T11:53:44.057393,0:0:0:0.03,0.7560960054397583,0.0,0.0,0.0
2026-05-16T11:53:44.083359,mEDm,0.3723110258579254,0.0,0.0,0.0
2026-05-16T11:53:44.109091,9OLOE,0.31707072257995605,0.0,0.0,0.0
2026-05-16T11:53:44.134999,1070412177,0.7315089702606201,0.0,0.0,0.0
2026-05-16T11:53:44.161090,l60g0u,0.34622517228126526,0.0,0.0,0.0
2026-05-16T11:53:44.187259,00000,0.5368620157241821,0.0,0.0,0.0
2026-05-16T11:53:44.213070,1062312169,0.6585079431533813,0.0,0.0,0.0
2026-05-16T11:53:44.239695,0:0:00:01,0.5509499311447144,0.0,0.0,0.0
2026-05-16T11:53:44.265878,1o0Htor2,0.34778106212615967,0.0,0.0,0.0
2026-05-16T11:53:44.292124,66670,0.7014532089233398,0.0,0.0,0.0
2026-05-16T11:53:44.317900,0003B,0.5768463015556335,0.0,0.0,0.0
2026-05-16T11:53:44.343682,00D.08,0.578440248966217,0.0,0.0,0.0
2026-05-16T11:53:44.369589,gam68,0.35352128744125366,0.0,0.0,0.0
2026-05-16T11:53:44.395252,0-0.014.7.,0.6223922967910767,0.0,0.0,0.0
2026-05-16T11:53:44.420780,Y20-40-10-张154,0.6217064261436462,0.0,0.0,0.0
2026-05-16T11:53:44.446535,Loo2no,0.31922808289527893,0.0,0.0,0.0
2026-05-16T11:53:44.472879,gOLSs,0.363386332988739,0.0,0.0,0.0
